YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,EW33,562,368
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,NS7,253,286
2021-09,WEEKDAY,23,TRAIN,NS7,738,706
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,TE1,384,239
2021-09,WEEKDAY,13,TRAIN,TE1,1095,1066
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,SW2,943,498
2021-09,WEEKDAY,8,TRAIN,SW2,4439,2055
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,SW7,408,778
2021-09,WEEKDAY,19,TRAIN,SW7,1194,3986
2021-09,WEEKDAY,18,TRAIN,CC8,8147,8686
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,CC8,2269,2028
2021-09,WEEKDAY,21,TRAIN,EW27,22695,37164
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,EW27,7155,13128
2021-09,WEEKDAY,20,TRAIN,PE3,1845,5023
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,PE3,623,1553
2021-09,WEEKDAY,11,TRAIN,NS21/DT11,30257,30857
2021-09,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,14998,15294
2021-09,WEEKDAY,18,TRAIN,NS8,25510,35145
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,NS8,5635,6151
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,PW7,301,672
2021-09,WEEKDAY,20,TRAIN,PW7,963,2318
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,CC27,631,341
2021-09,WEEKDAY,19,TRAIN,CC27,6429,996
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,EW32,621,209
2021-09,WEEKDAY,13,TRAIN,EW32,1527,1064
2021-09,WEEKDAY,19,TRAIN,PE5,2533,7330
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,PE5,727,1586
2021-09,WEEKDAY,7,TRAIN,CC7,7295,10497
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,CC7,1196,1161
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,SW5,581,33
2021-09,WEEKDAY,5,TRAIN,SW5,2997,114
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,PE2,1548,1300
2021-09,WEEKDAY,13,TRAIN,PE2,6558,4602
2021-09,WEEKDAY,14,TRAIN,NS24/NE6/CC1,20936,20835
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,10704,12092
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,DT5,958,764
2021-09,WEEKDAY,6,TRAIN,DT5,7371,3624
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,CC21,2285,1285
2021-09,WEEKDAY,21,TRAIN,CC21,6459,3665
2021-09,WEEKDAY,19,TRAIN,SW8,1230,2462
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,SW8,388,552
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,DT22,1685,1011
2021-09,WEEKDAY,22,TRAIN,DT22,3644,2730
2021-09,WEEKDAY,21,TRAIN,DT22,3846,2979
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,DT22,2153,1027
2021-09,WEEKDAY,6,TRAIN,NE1/CC29,4756,20549
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,NE1/CC29,1280,4857
2021-09,WEEKDAY,8,TRAIN,NE17/PTC,50105,17192
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,9485,5717
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,7667,7831
2021-09,WEEKDAY,15,TRAIN,NE7/DT12,16416,14678
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,PW1,115,422
2021-09,WEEKDAY,9,TRAIN,PW1,230,572
2021-09,WEEKDAY,9,TRAIN,SW6,3579,1559
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,SW6,1260,452
2021-09,WEEKDAY,21,TRAIN,BP8,1026,1395
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,BP8,337,466
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,PE1,1196,562
2021-09,WEEKDAY,10,TRAIN,PE1,2826,1208
2021-09,WEEKDAY,12,TRAIN,CC3,1985,3916
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,CC3,1159,2145
2021-09,WEEKDAY,22,TRAIN,CC22/EW21,10200,5167
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,CC22/EW21,2947,1858
2021-09,WEEKDAY,17,TRAIN,EW20,18145,14436
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,EW20,4137,3716
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,BP10,988,1145
2021-09,WEEKDAY,13,TRAIN,BP10,2754,3103
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,BP7,167,334
2021-09,WEEKDAY,18,TRAIN,BP7,926,2833
2021-09,WEEKDAY,12,TRAIN,DT7,2385,1882
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,DT7,912,806
2021-09,WEEKDAY,21,TRAIN,SE5,595,2171
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,SE5,207,681
2021-09,WEEKDAY,7,TRAIN,DT5,14809,9738
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,DT5,1791,2358
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,CC7,1407,1834
2021-09,WEEKDAY,14,TRAIN,CC7,7086,4488
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,NS7,709,3138
2021-09,WEEKDAY,6,TRAIN,NS7,2634,13578
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,7,3
2021-09,WEEKDAY,5,TRAIN,CC4/DT15,61,175
2021-09,WEEKDAY,14,TRAIN,SE5,4809,2259
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,SE5,652,671
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,CC25,1877,1823
2021-09,WEEKDAY,14,TRAIN,CC25,4565,5188
2021-09,WEEKDAY,22,TRAIN,DT6,1410,1951
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,DT6,434,772
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,SW2,916,1100
2021-09,WEEKDAY,18,TRAIN,SW2,3232,5262
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,DT18,1136,1883
2021-09,WEEKDAY,18,TRAIN,DT18,26280,7104
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,PW1,0,4
2021-09,WEEKDAY,5,TRAIN,PW1,1,10
2021-09,WEEKDAY,6,TRAIN,DT7,1051,2000
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,DT7,118,318
2021-09,WEEKDAY,22,TRAIN,EW29,3922,1318
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,EW29,1025,738
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,NE10,4484,3289
2021-09,WEEKDAY,12,TRAIN,NE10,11059,7585
2021-09,WEEKDAY,21,TRAIN,TE4,1227,943
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,TE4,568,395
2021-09,WEEKDAY,20,TRAIN,CC5,3404,1582
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,CC5,1414,665
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,DT23,387,356
2021-09,WEEKDAY,21,TRAIN,DT23,1534,921
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,DT33,2947,674
2021-09,WEEKDAY,6,TRAIN,DT33,23432,5607
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,TE5,679,619
2021-09,WEEKDAY,17,TRAIN,TE5,1551,2110
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NE8,7847,8812
2021-09,WEEKDAY,14,TRAIN,NE8,13293,17186
2021-09,WEEKDAY,10,TRAIN,DT2,1587,502
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,DT2,653,204
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,DT29,1548,1601
2021-09,WEEKDAY,16,TRAIN,DT29,3658,5197
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,EW5,5166,8849
2021-09,WEEKDAY,21,TRAIN,EW5,13895,26520
2021-09,WEEKDAY,9,TRAIN,PW5,2215,1147
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,PW5,802,293
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,PW3,134,163
2021-09,WEEKDAY,9,TRAIN,PW3,301,502
2021-09,WEEKDAY,22,TRAIN,PE3,771,2770
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,PE3,305,1058
2021-09,WEEKDAY,15,TRAIN,CC7,5350,4749
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,CC7,1474,1809
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,SW4,320,449
2021-09,WEEKDAY,14,TRAIN,SW4,705,1479
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,SW4,131,359
2021-09,WEEKDAY,21,TRAIN,SW4,343,1061
2021-09,WEEKDAY,12,TRAIN,SE3,2533,1677
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1131,706
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,CC14,473,628
2021-09,WEEKDAY,23,TRAIN,CC14,889,1761
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,PE3,1444,1470
2021-09,WEEKDAY,16,TRAIN,PE3,4058,5283
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,PW4,468,627
2021-09,WEEKDAY,19,TRAIN,PW4,1267,2814
2021-09,WEEKDAY,5,TRAIN,PE4,617,81
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,PE4,108,6
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,DT22,60,50
2021-09,WEEKDAY,0,TRAIN,DT22,123,114
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,4135,10039
2021-09,WEEKDAY,13,TRAIN,CE1/DT16,8241,18566
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,PE5,62,577
2021-09,WEEKDAY,23,TRAIN,PE5,140,1744
2021-09,WEEKDAY,9,TRAIN,NE1/CC29,8098,32990
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,3195,12258
2021-09,WEEKDAY,22,TRAIN,EW28,7084,14591
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,EW28,1595,5777
2021-09,WEEKDAY,22,TRAIN,DT24,1180,3905
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,DT24,437,1475
2021-09,WEEKDAY,16,TRAIN,NS17/CC15,12013,8903
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,4038,2939
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,CC7,1639,1526
2021-09,WEEKDAY,12,TRAIN,CC7,4702,3699
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,DT34,1261,800
2021-09,WEEKDAY,17,TRAIN,DT34,5811,2431
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NS10,10692,9044
2021-09,WEEKDAY,14,TRAIN,NS10,25938,25502
2021-09,WEEKDAY,0,TRAIN,EW7,61,525
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,EW7,31,234
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,DT24,1217,1416
2021-09,WEEKDAY,17,TRAIN,DT24,5289,6270
2021-09,WEEKDAY,7,TRAIN,DT29,17336,5722
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,DT29,2224,773
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,DT27,1370,1995
2021-09,WEEKDAY,8,TRAIN,DT27,6680,22264
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,SE2,1421,1596
2021-09,WEEKDAY,17,TRAIN,SE2,3815,6644
2021-09,WEEKDAY,9,TRAIN,EW33,927,2820
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,EW33,391,301
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,PE2,823,1702
2021-09,WEEKDAY,19,TRAIN,PE2,2568,7513
2021-09,WEEKDAY,14,TRAIN,SW2,2316,3419
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,SW2,999,926
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,NS16,10608,14998
2021-09,WEEKDAY,19,TRAIN,NS16,32813,66040
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,EW30,252,111
2021-09,WEEKDAY,10,TRAIN,EW30,603,836
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,12004,12587
2021-09,WEEKDAY,15,TRAIN,NE16/STC,29425,38818
2021-09,WEEKDAY,0,TRAIN,NS22,268,127
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,NS22,133,66
2021-09,WEEKDAY,10,TRAIN,CC12,4762,2251
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,CC12,1478,614
2021-09,WEEKDAY,9,TRAIN,SE2,5979,2317
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,SE2,2149,962
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,EW28,7569,2963
2021-09,WEEKDAY,9,TRAIN,EW28,20415,17738
2021-09,WEEKDAY,0,TRAIN,CC25,27,102
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,CC25,14,56
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,DT5,36,218
2021-09,WEEKDAY,0,TRAIN,DT5,74,503
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,PE7,76,516
2021-09,WEEKDAY,23,TRAIN,PE7,169,1293
2021-09,WEEKDAY,20,TRAIN,NS20,23402,7972
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,NS20,6185,2825
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,CC3,2128,1786
2021-09,WEEKDAY,15,TRAIN,CC3,4180,3075
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,CC16,867,1403
2021-09,WEEKDAY,21,TRAIN,CC16,2610,4068
2021-09,WEEKDAY,13,TRAIN,NS7,1859,2296
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,NS7,1206,968
2021-09,WEEKDAY,10,TRAIN,PW5,1998,989
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,PW5,780,492
2021-09,WEEKDAY,0,TRAIN,EW9,145,400
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,EW9,69,155
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,DT20,980,1169
2021-09,WEEKDAY,12,TRAIN,DT20,2120,2337
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,CC12,301,739
2021-09,WEEKDAY,22,TRAIN,CC12,608,2092
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,CC3,195,2221
2021-09,WEEKDAY,9,TRAIN,CC3,579,6342
2021-09,WEEKDAY,5,TRAIN,EW2/DT32,11978,1727
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,1935,278
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,13698,15162
2021-09,WEEKDAY,16,TRAIN,NS9/TE2,31449,45354
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,NS7,2921,4864
2021-09,WEEKDAY,7,TRAIN,NS7,8301,29606
2021-09,WEEKDAY,21,TRAIN,NS24/NE6/CC1,35463,6090
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,13105,2546
2021-09,WEEKDAY,6,TRAIN,NS5,56278,15035
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,NS5,7392,1807
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,BP11,827,809
2021-09,WEEKDAY,15,TRAIN,BP11,1639,2408
2021-09,WEEKDAY,15,TRAIN,EW33,2556,906
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,EW33,710,418
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,DT5,471,1264
2021-09,WEEKDAY,23,TRAIN,DT5,1108,3278
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,DT17,1252,967
2021-09,WEEKDAY,18,TRAIN,DT17,28279,3627
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,SW7,678,612
2021-09,WEEKDAY,15,TRAIN,SW7,1673,2481
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,EW4,494,42
2021-09,WEEKDAY,5,TRAIN,EW4,3158,300
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1445,1631
2021-09,WEEKDAY,19,TRAIN,CC16,6810,7297
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,EW4,2849,2724
2021-09,WEEKDAY,7,TRAIN,EW4,20102,26106
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,DT30,9,150
2021-09,WEEKDAY,0,TRAIN,DT30,19,512
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,EW28,5903,4951
2021-09,WEEKDAY,15,TRAIN,EW28,13417,13720
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1045,316
2021-09,WEEKDAY,8,TRAIN,SE3,5885,922
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,NS8,4887,4506
2021-09,WEEKDAY,15,TRAIN,NS8,14187,12754
2021-09,WEEKDAY,12,TRAIN,BP7,670,748
2021-09,WEEKENDS/HOLIDAY,12,TRAIN,BP7,279,341
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,89,193
2021-09,WEEKDAY,0,TRAIN,NS17/CC15,218,450
2021-09,WEEKENDS/HOLIDAY,11,TRAIN,PE4,531,450
2021-09,WEEKDAY,11,TRAIN,PE4,1150,911
2021-09,WEEKDAY,14,TRAIN,NE5,5406,5843
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NE5,2460,2624
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3,4616,3043
2021-09,WEEKDAY,15,TRAIN,EW16/NE3,23640,13147
2021-09,WEEKDAY,9,TRAIN,TE4,1216,1914
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,TE4,1069,1140
2021-09,WEEKDAY,17,TRAIN,PW1,1025,725
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,PW1,432,239
2021-09,WEEKDAY,23,TRAIN,DT6,329,1239
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,DT6,141,411
2021-09,WEEKDAY,15,TRAIN,CG2,5793,4077
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,CG2,2839,2538
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,EW6,2935,3054
2021-09,WEEKDAY,13,TRAIN,EW6,6065,7283
2021-09,WEEKDAY,10,TRAIN,NS14,26283,9023
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,NS14,10465,4341
2021-09,WEEKDAY,19,TRAIN,PW3,626,403
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,PW3,150,143
2021-09,WEEKDAY,7,TRAIN,NS19,41690,32748
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,NS19,6232,4191
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,EW19,3610,3776
2021-09,WEEKDAY,16,TRAIN,EW19,9117,10079
2021-09,WEEKDAY,20,TRAIN,CC21,6315,4698
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,CC21,2154,1589
2021-09,WEEKDAY,21,TRAIN,EW15,23095,4269
2021-09,WEEKENDS/HOLIDAY,21,TRAIN,EW15,5153,1475
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,SW5,2179,2193
2021-09,WEEKDAY,14,TRAIN,SW5,5737,6270
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,DT6,1527,1312
2021-09,WEEKDAY,13,TRAIN,DT6,4622,3383
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,1604,5750
2021-09,WEEKDAY,9,TRAIN,CE1/DT16,3965,16170
2021-09,WEEKDAY,6,TRAIN,SE5,3171,2650
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,SE5,302,147
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1014,1526
2021-09,WEEKDAY,8,TRAIN,EW31,2834,14271
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,189,82
2021-09,WEEKDAY,5,TRAIN,EW12/DT14,1313,540
2021-09,WEEKDAY,9,TRAIN,PE4,1236,637
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,PE4,430,265
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,PE1,156,843
2021-09,WEEKDAY,22,TRAIN,PE1,362,2545
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,PE2,85,809
2021-09,WEEKDAY,23,TRAIN,PE2,243,2013
2021-09,WEEKDAY,18,TRAIN,NS18,17118,20746
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,NS18,3831,4490
2021-09,WEEKDAY,17,TRAIN,EW4,18960,11283
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,EW4,3974,3666
2021-09,WEEKDAY,13,TRAIN,DT8,4678,2854
2021-09,WEEKENDS/HOLIDAY,13,TRAIN,DT8,771,627
2021-09,WEEKDAY,9,TRAIN,EW30,526,2393
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,EW30,194,353
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,SW1,222,189
2021-09,WEEKDAY,22,TRAIN,SW1,875,511
2021-09,WEEKDAY,7,TRAIN,NS8,49416,24418
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,NS8,6512,3605
2021-09,WEEKDAY,17,TRAIN,EW25,6032,13470
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,EW25,2396,3643
2021-09,WEEKDAY,0,TRAIN,DT17,58,7
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,DT17,8,10
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,EW27,15,1388
2021-09,WEEKDAY,0,TRAIN,EW27,60,2906
2021-09,WEEKDAY,9,TRAIN,CG2,2904,6019
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,CG2,1073,2027
2021-09,WEEKDAY,16,TRAIN,EW2/DT32,33443,44617
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,15163,15529
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,11840,11502
2021-09,WEEKDAY,14,TRAIN,NE17/PTC,27162,31524
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,4927,2938
2021-09,WEEKDAY,19,TRAIN,CC4/DT15,15883,8090
2021-09,WEEKDAY,11,TRAIN,CC20,3155,2680
2021-09,WEEKENDS/HOLIDAY,11,TRAIN,CC20,1556,1266
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,10778,5269
2021-09,WEEKDAY,8,TRAIN,NE16/STC,55590,18526
2021-09,WEEKDAY,6,TRAIN,CC21,4022,2387
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,CC21,637,490
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,NE14,55,654
2021-09,WEEKDAY,0,TRAIN,NE14,144,1555
2021-09,WEEKDAY,5,TRAIN,CE1/DT16,584,0
2021-09,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,97,0
2021-09,WEEKDAY,8,TRAIN,DT2,2605,3010
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,DT2,677,251
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,CC28,5,42
2021-09,WEEKDAY,0,TRAIN,CC28,10,84
2021-09,WEEKDAY,22,TRAIN,EW10,2863,8357
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,EW10,1267,3156
2021-09,WEEKDAY,23,TRAIN,EW4,877,4279
2021-09,WEEKENDS/HOLIDAY,23,TRAIN,EW4,367,1497
2021-09,WEEKDAY,14,TRAIN,EW20,11079,8873
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,EW20,3431,3033
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,EW26,7440,6740
2021-09,WEEKDAY,14,TRAIN,EW26,18283,15889
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,NS20,711,5684
2021-09,WEEKDAY,6,TRAIN,NS20,4650,28681
2021-09,WEEKDAY,6,TRAIN,DT29,10910,1740
2021-09,WEEKENDS/HOLIDAY,6,TRAIN,DT29,1440,210
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1292,3205
2021-09,WEEKDAY,7,TRAIN,NS24/NE6/CC1,7082,19608
2021-09,WEEKDAY,7,TRAIN,BP7,4305,1117
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,BP7,193,120
2021-09,WEEKDAY,20,TRAIN,BP11,966,3468
2021-09,WEEKENDS/HOLIDAY,20,TRAIN,BP11,350,1005
2021-09,WEEKDAY,11,TRAIN,NS22,17862,52600
2021-09,WEEKENDS/HOLIDAY,11,TRAIN,NS22,13559,29786
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,3386,4336
2021-09,WEEKDAY,7,TRAIN,NE7/DT12,14622,20732
2021-09,WEEKDAY,18,TRAIN,CC3,7612,4025
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,CC3,2545,1843
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,NS5,7170,7450
2021-09,WEEKDAY,14,TRAIN,NS5,20312,19103
2021-09,WEEKDAY,16,TRAIN,DT7,5185,2912
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1001,973
2021-09,WEEKDAY,8,TRAIN,CC3,964,6180
2021-09,WEEKENDS/HOLIDAY,8,TRAIN,CC3,273,1168
2021-09,WEEKDAY,22,TRAIN,CC7,2131,3371
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,CC7,699,1259
2021-09,WEEKENDS/HOLIDAY,10,TRAIN,PW4,702,409
2021-09,WEEKDAY,10,TRAIN,PW4,1626,947
2021-09,WEEKENDS/HOLIDAY,18,TRAIN,BP13,369,247
2021-09,WEEKDAY,18,TRAIN,BP13,1321,2888
2021-09,WEEKDAY,7,TRAIN,BP9,5231,5908
2021-09,WEEKENDS/HOLIDAY,7,TRAIN,BP9,708,318
2021-09,WEEKENDS/HOLIDAY,16,TRAIN,CC26,807,549
2021-09,WEEKDAY,16,TRAIN,CC26,4204,1586
2021-09,WEEKDAY,11,TRAIN,NS28,2361,2749
2021-09,WEEKENDS/HOLIDAY,11,TRAIN,NS28,570,1360
2021-09,WEEKDAY,14,TRAIN,CG2,4122,6182
2021-09,WEEKENDS/HOLIDAY,14,TRAIN,CG2,2065,3691
2021-09,WEEKDAY,0,TRAIN,PE7,13,250
2021-09,WEEKENDS/HOLIDAY,0,TRAIN,PE7,0,95
2021-09,WEEKDAY,9,TRAIN,NS9/TE2,33560,24584
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,11820,9730
2021-09,WEEKDAY,22,TRAIN,DT21,5023,728
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,DT21,1565,338
2021-09,WEEKDAY,19,TRAIN,EW11,13513,13418
2021-09,WEEKENDS/HOLIDAY,19,TRAIN,EW11,4147,3514
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,DT31,751,2172
2021-09,WEEKDAY,22,TRAIN,DT31,1906,5905
2021-09,WEEKDAY,17,TRAIN,PE2,3811,5724
2021-09,WEEKENDS/HOLIDAY,17,TRAIN,PE2,1445,1619
2021-09,WEEKENDS/HOLIDAY,22,TRAIN,BP2,182,783
2021-09,WEEKDAY,22,TRAIN,BP2,440,2365
2021-09,WEEKENDS/HOLIDAY,15,TRAIN,DT29,1432,1490
2021-09,WEEKDAY,15,TRAIN,DT29,3441,4658
2021-09,WEEKENDS/HOLIDAY,9,TRAIN,EW31,259,571
