YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-07,WEEKDAY,8,TRAIN,PE4,1846,715
2021-07,WEEKDAY,15,TRAIN,DT34,2540,2226
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,DT34,988,893
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,TE1,1,0
2021-07,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7001,2687
2021-07,WEEKDAY,6,TRAIN,NS8,37721,12479
2021-07,WEEKDAY,0,TRAIN,SW6,12,202
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,SW6,7,94
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,NE8,9664,10578
2021-07,WEEKDAY,16,TRAIN,NE8,14789,16192
2021-07,WEEKDAY,11,TRAIN,EW9,8713,7351
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,EW9,6221,5501
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,DT31,2339,1552
2021-07,WEEKDAY,11,TRAIN,DT31,3995,2833
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,EW6,3201,3888
2021-07,WEEKDAY,16,TRAIN,EW6,5658,9356
2021-07,WEEKDAY,15,TRAIN,NE11,5861,3448
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,NE11,1746,1475
2021-07,WEEKDAY,10,TRAIN,SE5,1705,818
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1025,513
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,10101,11384
2021-07,WEEKDAY,16,TRAIN,BP6/DT1,19784,31453
2021-07,WEEKDAY,14,TRAIN,CC24,10193,11111
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,CC24,2129,1064
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,NS18,4361,1895
2021-07,WEEKDAY,7,TRAIN,NS18,23816,13354
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,NE9,4389,6246
2021-07,WEEKDAY,20,TRAIN,NE9,10792,13897
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,BP7,252,402
2021-07,WEEKDAY,17,TRAIN,BP7,987,1813
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,DT21,1858,814
2021-07,WEEKDAY,19,TRAIN,DT21,5182,2781
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,PE6,2162,2543
2021-07,WEEKDAY,18,TRAIN,PE6,5450,8892
2021-07,WEEKDAY,0,TRAIN,DT34,2,191
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,DT34,4,107
2021-07,WEEKDAY,20,TRAIN,CC11,11539,3062
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,CC11,2590,1489
2021-07,WEEKDAY,21,TRAIN,DT27,2584,2941
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,DT27,897,1589
2021-07,WEEKDAY,21,TRAIN,CE1/DT16,18826,7213
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,12465,4232
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,EW29,6637,2508
2021-07,WEEKDAY,16,TRAIN,EW29,20235,3837
2021-07,WEEKDAY,23,TRAIN,DT20,1431,399
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,DT20,699,175
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,EW15,6657,4786
2021-07,WEEKDAY,16,TRAIN,EW15,22126,10165
2021-07,WEEKDAY,9,TRAIN,EW32,687,3081
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,EW32,460,442
2021-07,WEEKDAY,16,TRAIN,NS7,6783,1655
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,NS7,2337,1058
2021-07,WEEKDAY,23,TRAIN,NS15,2451,3788
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,NS15,972,1929
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,EW26,2876,8789
2021-07,WEEKDAY,22,TRAIN,EW26,4852,18376
2021-07,WEEKDAY,12,TRAIN,NE5,4086,5893
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,NE5,2013,3109
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,7664,19482
2021-07,WEEKDAY,10,TRAIN,NE4/DT19,15044,39042
2021-07,WEEKDAY,18,TRAIN,PE5,4020,7872
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,PE5,1401,2078
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NE11,1756,1488
2021-07,WEEKDAY,13,TRAIN,NE11,4485,3339
2021-07,WEEKDAY,22,TRAIN,PW3,84,108
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,PW3,38,86
2021-07,WEEKDAY,20,TRAIN,SE3,717,3214
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,SE3,397,1174
2021-07,WEEKDAY,12,TRAIN,DT13,4077,6465
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,DT13,2260,3415
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,TE3,391,956
2021-07,WEEKDAY,20,TRAIN,TE3,948,2507
2021-07,WEEKDAY,23,TRAIN,NS16,5563,16463
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,NS16,2724,7956
2021-07,WEEKDAY,19,TRAIN,NE7/DT12,20764,20089
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,10942,9466
2021-07,WEEKDAY,19,TRAIN,DT3,2973,7017
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1415,2468
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,NS2,9309,11118
2021-07,WEEKDAY,17,TRAIN,NS2,29592,39754
2021-07,WEEKDAY,23,TRAIN,EW30,119,123
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,EW30,36,78
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1289,566
2021-07,WEEKDAY,10,TRAIN,SW7,2229,910
2021-07,WEEKDAY,5,TRAIN,CC11,446,847
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,CC11,98,90
2021-07,WEEKDAY,17,TRAIN,EW9,18069,18112
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,EW9,7299,8611
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,TE3,1098,895
2021-07,WEEKDAY,17,TRAIN,TE3,3084,3420
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,1229,3730
2021-07,WEEKDAY,22,TRAIN,CC10/DT26,3237,7523
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,PE6,701,1025
2021-07,WEEKDAY,22,TRAIN,PE6,1411,2015
2021-07,WEEKDAY,13,TRAIN,NS27/CE2,992,1587
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2,1493,1701
2021-07,WEEKDAY,0,TRAIN,NS24/NE6/CC1,138,136
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,60,69
2021-07,WEEKDAY,14,TRAIN,BP9,3198,1747
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,BP9,867,706
2021-07,WEEKDAY,19,TRAIN,EW24/NS1,77288,51717
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,28423,20050
2021-07,WEEKDAY,12,TRAIN,NS23,10501,20062
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,NS23,6462,13645
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,PE4,298,485
2021-07,WEEKDAY,21,TRAIN,PE4,492,938
2021-07,WEEKDAY,13,TRAIN,NE4/DT19,32483,32255
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,16706,19233
2021-07,WEEKDAY,20,TRAIN,PE5,1309,4470
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,PE5,674,1850
2021-07,WEEKDAY,15,TRAIN,CC26,2536,1521
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,CC26,954,591
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,NS19,4068,9932
2021-07,WEEKDAY,22,TRAIN,NS19,8761,20019
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,NS8,4670,6044
2021-07,WEEKDAY,21,TRAIN,NS8,9657,14593
2021-07,WEEKDAY,11,TRAIN,PE2,3778,2266
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,PE2,2128,1256
2021-07,WEEKDAY,11,TRAIN,EW28,12626,6653
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,EW28,8784,3925
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,2155,5200
2021-07,WEEKDAY,10,TRAIN,EW14/NS26,7716,25788
2021-07,WEEKDAY,14,TRAIN,CC4/DT15,5979,7072
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,3524,5601
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,EW3,3411,2231
2021-07,WEEKDAY,7,TRAIN,EW3,23456,17648
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,2583,7464
2021-07,WEEKDAY,8,TRAIN,EW12/DT14,8590,33261
2021-07,WEEKDAY,19,TRAIN,DT8,2966,1938
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,DT8,671,1015
2021-07,WEEKDAY,11,TRAIN,NE9,14885,10397
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,NE9,8489,5694
2021-07,WEEKDAY,19,TRAIN,CC17,2031,3897
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,CC17,796,892
2021-07,WEEKDAY,8,TRAIN,DT30,13632,3137
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT30,2521,1016
2021-07,WEEKDAY,18,TRAIN,PW5,2151,3557
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,PW5,761,1231
2021-07,WEEKDAY,17,TRAIN,PE5,4459,6350
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,PE5,1598,1710
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,DT33,4406,4295
2021-07,WEEKDAY,16,TRAIN,DT33,8181,13084
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,PW4,753,418
2021-07,WEEKDAY,9,TRAIN,PW4,1719,1024
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,BP12,226,544
2021-07,WEEKDAY,21,TRAIN,BP12,452,1323
2021-07,WEEKDAY,22,TRAIN,EW16/NE3,9637,4007
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3,3564,2043
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,SW2,749,438
2021-07,WEEKDAY,7,TRAIN,SW2,7126,2323
2021-07,WEEKDAY,18,TRAIN,CC21,7805,10103
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,CC21,3046,3022
2021-07,WEEKDAY,7,TRAIN,DT6,4742,12112
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,DT6,553,1268
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,BP12,181,385
2021-07,WEEKDAY,22,TRAIN,BP12,269,822
2021-07,WEEKENDS/HOLIDAY,6,TRAIN,NS16,12225,5531
2021-07,WEEKDAY,6,TRAIN,NS16,54621,30140
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NS10,15295,11411
2021-07,WEEKDAY,13,TRAIN,NS10,29277,23918
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT8,860,736
2021-07,WEEKDAY,8,TRAIN,DT8,2160,5325
2021-07,WEEKDAY,21,TRAIN,CC14,2064,3578
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,CC14,693,1596
2021-07,WEEKDAY,13,TRAIN,NE10,12595,9787
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NE10,4752,4518
2021-07,WEEKDAY,5,TRAIN,EW31,105,926
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,EW31,67,100
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,BP9,40,218
2021-07,WEEKDAY,23,TRAIN,BP9,72,448
2021-07,WEEKDAY,9,TRAIN,EW7,11924,9129
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,EW7,5458,3694
2021-07,WEEKDAY,5,TRAIN,BP12,2072,98
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,BP12,437,35
2021-07,WEEKDAY,10,TRAIN,EW26,19081,7319
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,EW26,11739,4575
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,EW27,10648,18235
2021-07,WEEKDAY,20,TRAIN,EW27,26767,47103
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,16669,16928
2021-07,WEEKDAY,15,TRAIN,NS21/DT11,33681,34430
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,EW3,5390,5248
2021-07,WEEKDAY,15,TRAIN,EW3,11165,13296
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,CC27,572,563
2021-07,WEEKDAY,13,TRAIN,CC27,1138,1531
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,DT21,1828,1299
2021-07,WEEKDAY,16,TRAIN,DT21,3793,1942
2021-07,WEEKDAY,5,TRAIN,EW6,930,210
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,EW6,153,32
2021-07,WEEKDAY,20,TRAIN,SW1,1433,1317
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,SW1,457,486
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1319,1880
2021-07,WEEKDAY,8,TRAIN,DT13,4323,7434
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,2786,3282
2021-07,WEEKDAY,11,TRAIN,CC19/DT9,3254,3335
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,DT2,537,401
2021-07,WEEKDAY,13,TRAIN,DT2,2469,1175
2021-07,WEEKDAY,20,TRAIN,EW24/NS1,71755,26929
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,30066,12680
2021-07,WEEKDAY,14,TRAIN,DT18,4884,4178
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,DT18,1526,1281
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,EW27,16832,21853
2021-07,WEEKDAY,18,TRAIN,EW27,66016,92646
2021-07,WEEKDAY,21,TRAIN,TE1,7,16
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,TE1,1,19
2021-07,WEEKDAY,23,TRAIN,NS20,2151,1137
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,NS20,975,500
2021-07,WEEKDAY,12,TRAIN,BP11,2321,1742
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1342,938
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,NS3,6556,7699
2021-07,WEEKDAY,18,TRAIN,NS3,16089,38766
2021-07,WEEKDAY,23,TRAIN,DT18,1959,144
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,DT18,596,66
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,7103,908
2021-07,WEEKDAY,23,TRAIN,CE1/DT16,11489,1735
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,TE3,1163,456
2021-07,WEEKDAY,10,TRAIN,TE3,2088,802
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,SE1,1704,763
2021-07,WEEKDAY,9,TRAIN,SE1,3969,1395
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,DT3,2921,1509
2021-07,WEEKDAY,9,TRAIN,DT3,5806,2477
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,PW4,761,686
2021-07,WEEKDAY,17,TRAIN,PW4,1843,2151
2021-07,WEEKDAY,13,TRAIN,DT24,2914,2909
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,DT24,1617,1367
2021-07,WEEKDAY,17,TRAIN,SW5,6131,8376
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,SW5,2466,2750
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1342,1413
2021-07,WEEKDAY,17,TRAIN,CC28,3255,4135
2021-07,WEEKDAY,0,TRAIN,DT29,18,308
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,DT29,19,180
2021-07,WEEKDAY,22,TRAIN,CC24,3960,579
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,CC24,855,271
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,DT30,201,1147
2021-07,WEEKDAY,23,TRAIN,DT30,290,2232
2021-07,WEEKDAY,0,TRAIN,SE2,20,294
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,SE2,7,195
2021-07,WEEKDAY,16,TRAIN,EW13/NS25,25617,18588
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,EW13/NS25,19591,15398
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,BP8,374,460
2021-07,WEEKDAY,22,TRAIN,BP8,785,987
2021-07,WEEKDAY,12,TRAIN,PW4,1739,1123
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,PW4,685,588
2021-07,WEEKDAY,21,TRAIN,NS2,10562,19450
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,NS2,4699,8130
2021-07,WEEKDAY,11,TRAIN,PE3,4659,3248
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,PE3,2659,1751
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,NE8,2443,2120
2021-07,WEEKDAY,23,TRAIN,NE8,3992,4130
2021-07,WEEKDAY,5,TRAIN,NS18,3302,610
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,NS18,549,89
2021-07,WEEKDAY,7,TRAIN,DT10,5434,15774
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,DT10,1046,924
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,DT34,1253,1048
2021-07,WEEKDAY,18,TRAIN,DT34,6039,3661
2021-07,WEEKDAY,23,TRAIN,CC6,1654,277
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,CC6,1012,131
2021-07,WEEKDAY,17,TRAIN,NS13,45842,75093
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,NS13,16270,22114
2021-07,WEEKDAY,10,TRAIN,CC8,3375,3316
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,CC8,2049,2013
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,SW8,684,627
2021-07,WEEKDAY,13,TRAIN,SW8,2280,2513
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,EW22,1720,1377
2021-07,WEEKDAY,12,TRAIN,EW22,19143,12975
2021-07,WEEKDAY,8,TRAIN,DT28,10841,22766
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT28,2344,3141
2021-07,WEEKDAY,8,TRAIN,DT20,2557,7183
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT20,521,1320
2021-07,WEEKDAY,6,TRAIN,DT30,9125,3860
2021-07,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1254,421
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,CC21,2859,2565
2021-07,WEEKDAY,15,TRAIN,CC21,9154,6170
2021-07,WEEKDAY,16,TRAIN,EW22,33602,4407
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1439,1497
2021-07,WEEKDAY,14,TRAIN,BP5,1631,1707
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,BP5,688,579
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,TE1,463,300
2021-07,WEEKDAY,18,TRAIN,TE1,5660,913
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,PE2,2150,788
2021-07,WEEKDAY,9,TRAIN,PE2,4906,1709
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,BP12,651,483
2021-07,WEEKDAY,15,TRAIN,BP12,2359,1622
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,NS10,10452,16992
2021-07,WEEKDAY,19,TRAIN,NS10,29766,66564
2021-07,WEEKENDS/HOLIDAY,16,TRAIN,SE3,833,1010
2021-07,WEEKDAY,16,TRAIN,SE3,1321,2887
2021-07,WEEKDAY,13,TRAIN,CC14,7291,5783
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,CC14,1929,1964
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,NS20,7108,10211
2021-07,WEEKDAY,11,TRAIN,NS20,21134,24927
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,BP4,541,684
2021-07,WEEKDAY,17,TRAIN,BP4,5818,2564
2021-07,WEEKDAY,10,TRAIN,DT29,4724,1670
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,DT29,2490,972
2021-07,WEEKDAY,11,TRAIN,DT34,2108,1665
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,DT34,1250,669
2021-07,WEEKDAY,23,TRAIN,CG2,1125,216
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,CG2,585,130
2021-07,WEEKDAY,18,TRAIN,CG1/DT35,20454,5430
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,3585,2742
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,PW6,483,392
2021-07,WEEKDAY,14,TRAIN,PW6,680,1230
2021-07,WEEKDAY,15,TRAIN,EW1,15818,22639
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,EW1,9473,9060
2021-07,WEEKDAY,10,TRAIN,SE4,3148,1692
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,SE4,1796,1062
2021-07,WEEKDAY,13,TRAIN,EW11,9534,11063
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,EW11,5263,5248
2021-07,WEEKDAY,11,TRAIN,SW3,1780,1379
2021-07,WEEKENDS/HOLIDAY,11,TRAIN,SW3,978,572
2021-07,WEEKDAY,6,TRAIN,EW27,58601,38670
2021-07,WEEKENDS/HOLIDAY,6,TRAIN,EW27,11969,7024
2021-07,WEEKDAY,22,TRAIN,DT34,764,1405
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,DT34,187,738
2021-07,WEEKDAY,14,TRAIN,SE1,2974,3682
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1296,1263
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,CC12,172,423
2021-07,WEEKDAY,23,TRAIN,CC12,274,887
2021-07,WEEKDAY,20,TRAIN,CE1/DT16,17234,7492
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,12444,4542
2021-07,WEEKDAY,19,TRAIN,EW7,8754,17277
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3168,5403
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,DT10,1306,711
2021-07,WEEKDAY,9,TRAIN,DT10,3080,1622
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,4457,9125
2021-07,WEEKDAY,8,TRAIN,NE4/DT19,13722,43670
2021-07,WEEKENDS/HOLIDAY,20,TRAIN,DT24,994,1692
2021-07,WEEKDAY,20,TRAIN,DT24,2168,4329
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,4967,17188
2021-07,WEEKDAY,10,TRAIN,EW12/DT14,9424,31944
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,760,2295
2021-07,WEEKDAY,8,TRAIN,CG1/DT35,1899,22200
2021-07,WEEKENDS/HOLIDAY,13,TRAIN,NE13,8154,7468
2021-07,WEEKDAY,13,TRAIN,NE13,14513,13539
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,EW19,549,1300
2021-07,WEEKDAY,23,TRAIN,EW19,1048,2749
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,EW13/NS25,120,33
2021-07,WEEKDAY,0,TRAIN,EW13/NS25,259,71
2021-07,WEEKDAY,5,TRAIN,PW3,121,41
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,PW3,29,9
2021-07,WEEKDAY,19,TRAIN,CC5,4185,2405
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1400,933
2021-07,WEEKDAY,5,TRAIN,EW3,4023,220
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,EW3,878,30
2021-07,WEEKDAY,10,TRAIN,DT21,1212,3470
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,DT21,818,1895
2021-07,WEEKDAY,21,TRAIN,PE3,2042,3286
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,PE3,783,1630
2021-07,WEEKDAY,10,TRAIN,NE5,1779,9463
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,NE5,930,3464
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,NE14,6878,11202
2021-07,WEEKDAY,19,TRAIN,NE14,17036,39106
2021-07,WEEKDAY,5,TRAIN,DT27,471,204
2021-07,WEEKENDS/HOLIDAY,5,TRAIN,DT27,84,34
2021-07,WEEKDAY,21,TRAIN,PE6,2900,3154
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1358,1372
2021-07,WEEKDAY,22,TRAIN,CC16,2105,3291
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,CC16,883,1575
2021-07,WEEKDAY,17,TRAIN,PW5,2216,2821
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,PW5,792,1059
2021-07,WEEKENDS/HOLIDAY,22,TRAIN,EW30,208,224
2021-07,WEEKDAY,22,TRAIN,EW30,720,347
2021-07,WEEKENDS/HOLIDAY,8,TRAIN,DT17,578,1104
2021-07,WEEKDAY,8,TRAIN,DT17,2119,20228
2021-07,WEEKDAY,12,TRAIN,SW7,2225,1814
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1071,802
2021-07,WEEKDAY,23,TRAIN,NS10,2946,15601
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1359,8530
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,EW13/NS25,4498,344
2021-07,WEEKDAY,23,TRAIN,EW13/NS25,8897,767
2021-07,WEEKENDS/HOLIDAY,7,TRAIN,EW23,8774,10204
2021-07,WEEKDAY,7,TRAIN,EW23,53340,75983
2021-07,WEEKDAY,18,TRAIN,SW4,1629,1786
2021-07,WEEKENDS/HOLIDAY,18,TRAIN,SW4,648,610
2021-07,WEEKENDS/HOLIDAY,0,TRAIN,EW3,28,431
2021-07,WEEKDAY,0,TRAIN,EW3,41,898
2021-07,WEEKDAY,12,TRAIN,NE8,11767,15680
2021-07,WEEKENDS/HOLIDAY,12,TRAIN,NE8,8160,10632
2021-07,WEEKENDS/HOLIDAY,19,TRAIN,CC2,882,418
2021-07,WEEKDAY,19,TRAIN,CC2,2894,1503
2021-07,WEEKDAY,9,TRAIN,CC5,1170,4047
2021-07,WEEKENDS/HOLIDAY,9,TRAIN,CC5,447,874
2021-07,WEEKDAY,23,TRAIN,EW9,1781,4772
2021-07,WEEKENDS/HOLIDAY,23,TRAIN,EW9,1070,2393
2021-07,WEEKDAY,10,TRAIN,DT20,1387,3381
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,DT20,918,1776
2021-07,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1578,7099
2021-07,WEEKDAY,21,TRAIN,NE15,3009,15743
2021-07,WEEKDAY,10,TRAIN,PW1,143,443
2021-07,WEEKENDS/HOLIDAY,10,TRAIN,PW1,290,588
2021-07,WEEKDAY,14,TRAIN,BP11,1848,2469
2021-07,WEEKENDS/HOLIDAY,14,TRAIN,BP11,990,1005
2021-07,WEEKENDS/HOLIDAY,15,TRAIN,SW5,2420,2573
2021-07,WEEKDAY,15,TRAIN,SW5,5228,6634
2021-07,WEEKDAY,6,TRAIN,BP8,4886,2492
2021-07,WEEKENDS/HOLIDAY,6,TRAIN,BP8,477,274
2021-07,WEEKENDS/HOLIDAY,17,TRAIN,EW23,15445,16241
2021-07,WEEKDAY,17,TRAIN,EW23,56711,46959
