YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,CC6,2655,2981
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,NS12,4972,3094
2021-08,WEEKDAY,11,TRAIN,NS12,8285,5458
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,446,2101
2021-08,WEEKDAY,9,TRAIN,CG1/DT35,1517,12792
2021-08,WEEKDAY,21,TRAIN,EW30,1928,440
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,EW30,211,333
2021-08,WEEKDAY,16,TRAIN,CC24,24880,5022
2021-08,WEEKENDS/HOLIDAY,16,TRAIN,CC24,2482,1130
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1055,1013
2021-08,WEEKDAY,15,TRAIN,PE1,2054,3373
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,EW32,334,1535
2021-08,WEEKDAY,6,TRAIN,EW32,576,8062
2021-08,WEEKDAY,19,TRAIN,PW7,1670,3503
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,PW7,525,862
2021-08,WEEKDAY,17,TRAIN,SW2,3248,4186
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,SW2,1199,1221
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,5716,344
2021-08,WEEKDAY,22,TRAIN,CC4/DT15,9776,539
2021-08,WEEKDAY,8,TRAIN,EW5,44158,22422
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,EW5,10175,6056
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,NE13,7376,6827
2021-08,WEEKDAY,14,TRAIN,NE13,16485,15940
2021-08,WEEKDAY,10,TRAIN,BP4,1789,4202
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,BP4,739,332
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,EW3,5302,6332
2021-08,WEEKDAY,17,TRAIN,EW3,18583,18307
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,SW4,535,344
2021-08,WEEKDAY,11,TRAIN,SW4,801,699
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,DT34,618,1076
2021-08,WEEKDAY,20,TRAIN,DT34,1944,2580
2021-08,WEEKENDS/HOLIDAY,16,TRAIN,PW7,705,834
2021-08,WEEKDAY,16,TRAIN,PW7,1702,2357
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,PE1,1314,1142
2021-08,WEEKDAY,12,TRAIN,PE1,2740,2414
2021-08,WEEKDAY,18,TRAIN,NE8,24766,30917
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,NE8,11913,13856
2021-08,WEEKDAY,13,TRAIN,DT10,5865,2131
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1237,902
2021-08,WEEKDAY,20,TRAIN,NS17/CC15,7007,8582
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,2369,3200
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,CC3,1926,1793
2021-08,WEEKDAY,14,TRAIN,CC3,2644,2593
2021-08,WEEKDAY,14,TRAIN,EW31,1532,629
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,EW31,700,249
2021-08,WEEKENDS/HOLIDAY,0,TRAIN,NE11,10,28
2021-08,WEEKDAY,0,TRAIN,NE11,21,78
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,CC24,1942,1728
2021-08,WEEKDAY,18,TRAIN,CC24,43574,6203
2021-08,WEEKDAY,7,TRAIN,DT24,10141,5162
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,DT24,1644,949
2021-08,WEEKDAY,0,TRAIN,EW32,1,49
2021-08,WEEKENDS/HOLIDAY,0,TRAIN,EW32,0,40
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,3343,4010
2021-08,WEEKDAY,19,TRAIN,CC10/DT26,15921,14166
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,DT6,1607,1623
2021-08,WEEKDAY,17,TRAIN,DT6,9201,4806
2021-08,WEEKDAY,14,TRAIN,CC14,6169,5904
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,CC14,1756,1817
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,NS23,2462,11362
2021-08,WEEKDAY,10,TRAIN,NS23,4546,26591
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,EW9,3587,5914
2021-08,WEEKDAY,21,TRAIN,EW9,7411,14589
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,NE10,2021,3915
2021-08,WEEKDAY,21,TRAIN,NE10,4939,8671
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,NE11,632,491
2021-08,WEEKDAY,6,TRAIN,NE11,4475,5224
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,DT33,5815,1827
2021-08,WEEKDAY,10,TRAIN,DT33,12221,3445
2021-08,WEEKDAY,19,TRAIN,DT7,3870,2667
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,DT7,861,957
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,EW5,11103,9897
2021-08,WEEKDAY,14,TRAIN,EW5,21802,20530
2021-08,WEEKDAY,16,TRAIN,DT10,4575,2966
2021-08,WEEKENDS/HOLIDAY,16,TRAIN,DT10,1055,942
2021-08,WEEKDAY,10,TRAIN,EW3,12211,8143
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,EW3,6180,3465
2021-08,WEEKDAY,23,TRAIN,EW26,1495,9826
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,EW26,728,4612
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,DT27,1675,1602
2021-08,WEEKDAY,9,TRAIN,DT27,4759,9581
2021-08,WEEKDAY,14,TRAIN,PE4,941,1739
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,PE4,591,562
2021-08,WEEKDAY,12,TRAIN,BP12,2185,1144
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,BP12,800,568
2021-08,WEEKDAY,16,TRAIN,DT24,2529,4172
2021-08,WEEKENDS/HOLIDAY,16,TRAIN,DT24,1228,1267
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,EW33,459,628
2021-08,WEEKDAY,21,TRAIN,EW33,1815,722
2021-08,WEEKDAY,9,TRAIN,NE12/CC13,25042,11104
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,8947,5297
2021-08,WEEKDAY,21,TRAIN,SW2,1008,2287
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,SW2,476,1080
2021-08,WEEKDAY,14,TRAIN,NE11,5616,4023
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,NE11,1693,1337
2021-08,WEEKDAY,5,TRAIN,EW28,14226,653
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,EW28,2559,136
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,BP7,362,278
2021-08,WEEKDAY,9,TRAIN,BP7,1157,821
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,EW30,937,162
2021-08,WEEKDAY,15,TRAIN,EW30,2459,274
2021-08,WEEKDAY,14,TRAIN,NS18,11772,9148
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,NS18,4813,4045
2021-08,WEEKDAY,14,TRAIN,CG1/DT35,5110,5126
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,2557,3287
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,SW6,1217,933
2021-08,WEEKDAY,12,TRAIN,SW6,2754,2282
2021-08,WEEKDAY,23,TRAIN,CC8,749,1679
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,CC8,384,706
2021-08,WEEKDAY,15,TRAIN,DT24,2647,3399
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1295,1265
2021-08,WEEKDAY,7,TRAIN,EW17,37042,21054
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,EW17,5142,3675
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,DT13,621,528
2021-08,WEEKDAY,23,TRAIN,DT13,1561,1215
2021-08,WEEKDAY,5,TRAIN,BP13,1951,88
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,BP13,368,23
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1307,1210
2021-08,WEEKDAY,15,TRAIN,PE7,2486,3857
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,PE6,2683,2016
2021-08,WEEKDAY,10,TRAIN,PE6,5588,4636
2021-08,WEEKDAY,9,TRAIN,DT5,8237,8062
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,DT5,3792,3870
2021-08,WEEKDAY,6,TRAIN,PE7,6733,1140
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,PE7,623,127
2021-08,WEEKDAY,10,TRAIN,NS22,11062,58517
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,NS22,10297,37036
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,BP5,551,592
2021-08,WEEKDAY,19,TRAIN,BP5,1934,2312
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,SW1,398,468
2021-08,WEEKDAY,18,TRAIN,SW1,3143,1843
2021-08,WEEKDAY,11,TRAIN,EW22,14575,9623
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,EW22,1599,1072
2021-08,WEEKDAY,21,TRAIN,BP7,232,1091
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,BP7,71,364
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,PW1,209,103
2021-08,WEEKDAY,20,TRAIN,PW1,698,250
2021-08,WEEKDAY,10,TRAIN,NS21/DT11,29090,32677
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,15921,17080
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,EW27,1335,5961
2021-08,WEEKDAY,23,TRAIN,EW27,3153,12103
2021-08,WEEKDAY,6,TRAIN,NS10,95484,23617
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,NS10,14076,4192
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,710,21
2021-08,WEEKDAY,5,TRAIN,NE1/CC29,2164,143
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1138,1348
2021-08,WEEKDAY,17,TRAIN,SE4,2754,4411
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,CC2,1153,542
2021-08,WEEKDAY,18,TRAIN,CC2,5054,2134
2021-08,WEEKDAY,23,TRAIN,EW15,6628,1279
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,EW15,2057,546
2021-08,WEEKDAY,11,TRAIN,DT22,2639,3894
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,DT22,1480,2652
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,NS23,3072,454
2021-08,WEEKDAY,23,TRAIN,NS23,6930,1141
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,10411,13102
2021-08,WEEKDAY,17,TRAIN,BP6/DT1,29357,46437
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,DT10,1024,808
2021-08,WEEKDAY,15,TRAIN,DT10,7944,2617
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,3506,2696
2021-08,WEEKDAY,19,TRAIN,CG1/DT35,14454,5564
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,CC2,120,251
2021-08,WEEKDAY,6,TRAIN,CC2,354,1290
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,EW29,3174,6380
2021-08,WEEKDAY,8,TRAIN,EW29,8729,53878
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,DT7,476,473
2021-08,WEEKDAY,21,TRAIN,DT7,1452,1002
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,EW26,10008,7497
2021-08,WEEKDAY,13,TRAIN,EW26,18745,14743
2021-08,WEEKDAY,19,TRAIN,CC14,4895,7344
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1169,2318
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1153,1026
2021-08,WEEKDAY,14,TRAIN,SW6,5035,3814
2021-08,WEEKDAY,15,TRAIN,EW29,10459,3542
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,EW29,4861,2403
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,NE10,167,59
2021-08,WEEKDAY,5,TRAIN,NE10,1443,484
2021-08,WEEKDAY,18,TRAIN,CE1/DT16,19386,12827
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,11388,8940
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,CC16,2175,1947
2021-08,WEEKDAY,14,TRAIN,CC16,10153,5663
2021-08,WEEKDAY,10,TRAIN,EW11,9531,11738
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,EW11,4082,4729
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,NS24/NE6/CC1,799,1923
2021-08,WEEKDAY,6,TRAIN,NS24/NE6/CC1,2876,8231
2021-08,WEEKENDS/HOLIDAY,0,TRAIN,EW19,15,75
2021-08,WEEKDAY,0,TRAIN,EW19,49,205
2021-08,WEEKDAY,10,TRAIN,CC22/EW21,8779,11932
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,CC22/EW21,3925,4117
2021-08,WEEKDAY,8,TRAIN,CC8,8087,6687
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,CC8,1957,1577
2021-08,WEEKDAY,17,TRAIN,NE7/DT12,27204,18815
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,11483,11256
2021-08,WEEKDAY,17,TRAIN,EW33,8197,1233
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,EW33,1306,740
2021-08,WEEKDAY,20,TRAIN,NE5,9453,3021
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,NE5,3467,1672
2021-08,WEEKDAY,21,TRAIN,NE8,16677,11486
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,NE8,10381,5066
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2,358,586
2021-08,WEEKDAY,10,TRAIN,NS27/CE2,828,1539
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,CC16,2572,1754
2021-08,WEEKDAY,11,TRAIN,CC16,4859,3192
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,EW17,8627,10060
2021-08,WEEKDAY,17,TRAIN,EW17,26167,31246
2021-08,WEEKDAY,14,TRAIN,DT25,2316,1778
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,DT25,939,795
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1499,1169
2021-08,WEEKDAY,13,TRAIN,CC28,2369,2103
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,NE9,304,0
2021-08,WEEKDAY,5,TRAIN,NE9,2706,56
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,DT7,961,942
2021-08,WEEKDAY,15,TRAIN,DT7,5512,3222
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,CC3,71,870
2021-08,WEEKDAY,6,TRAIN,CC3,158,2726
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,CC20,1613,1317
2021-08,WEEKDAY,9,TRAIN,CC20,3397,3471
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3,3954,5505
2021-08,WEEKDAY,8,TRAIN,EW16/NE3,14505,66985
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,EW18,5078,4289
2021-08,WEEKDAY,11,TRAIN,EW18,9273,8408
2021-08,WEEKDAY,8,TRAIN,TE7,266,362
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,TE7,286,205
2021-08,WEEKDAY,5,TRAIN,CC17,1150,102
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,CC17,188,12
2021-08,WEEKDAY,5,TRAIN,CC17/TE9,183,16
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,115,7
2021-08,WEEKDAY,12,TRAIN,BP2,2277,1550
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1259,839
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,20294,15321
2021-08,WEEKDAY,17,TRAIN,EW12/DT14,41534,26188
2021-08,WEEKDAY,22,TRAIN,PE7,481,2131
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,PE7,276,913
2021-08,WEEKDAY,19,TRAIN,BP9,1368,3171
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,BP9,475,673
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,14348,12425
2021-08,WEEKDAY,11,TRAIN,NE17/PTC,23800,21721
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,NS7,1488,702
2021-08,WEEKDAY,21,TRAIN,NS7,3791,1173
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,BP5,356,485
2021-08,WEEKDAY,21,TRAIN,BP5,975,1176
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,360,277
2021-08,WEEKDAY,23,TRAIN,CC19/DT9,737,563
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,EW27,12277,9104
2021-08,WEEKDAY,9,TRAIN,EW27,30793,25663
2021-08,WEEKDAY,8,TRAIN,EW15,7319,70039
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,EW15,1668,5051
2021-08,WEEKDAY,23,TRAIN,EW22,492,1151
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,EW22,206,461
2021-08,WEEKDAY,8,TRAIN,CE1/DT16,7235,15191
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,3201,5482
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,NS8,6657,5361
2021-08,WEEKDAY,14,TRAIN,NS8,13134,13022
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,DT25,368,962
2021-08,WEEKDAY,22,TRAIN,DT25,876,2188
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,DT23,731,501
2021-08,WEEKDAY,19,TRAIN,DT23,5134,2564
2021-08,WEEKDAY,7,TRAIN,CG2,1589,7656
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,CG2,654,2386
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,TE6,35,142
2021-08,WEEKDAY,23,TRAIN,TE6,37,133
2021-08,WEEKDAY,5,TRAIN,CC12,347,165
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,CC12,90,7
2021-08,WEEKDAY,7,TRAIN,EW16/NE3,14461,67782
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3,3405,6772
2021-08,WEEKENDS/HOLIDAY,16,TRAIN,NS23,13773,12565
2021-08,WEEKDAY,16,TRAIN,NS23,22259,18984
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,PE6,236,74
2021-08,WEEKDAY,5,TRAIN,PE6,1424,188
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,DT33,3151,5609
2021-08,WEEKDAY,19,TRAIN,DT33,8427,27063
2021-08,WEEKDAY,8,TRAIN,NS24/NE6/CC1,9935,23841
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,2004,5375
2021-08,WEEKDAY,23,TRAIN,PE1,174,1196
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,PE1,85,494
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,20635,9665
2021-08,WEEKDAY,19,TRAIN,NE1/CC29,38783,22568
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1187,320
2021-08,WEEKDAY,7,TRAIN,BP11,12239,2958
2021-08,WEEKDAY,20,TRAIN,BP4,931,2032
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,BP4,275,657
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,CC3,174,1226
2021-08,WEEKDAY,7,TRAIN,CC3,479,4335
2021-08,WEEKDAY,10,TRAIN,DT13,2798,9969
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,DT13,1411,3922
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,SW7,648,203
2021-08,WEEKDAY,7,TRAIN,SW7,6238,2750
2021-08,WEEKDAY,21,TRAIN,DT30,1382,5993
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,DT30,712,2417
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,NE14,9203,9115
2021-08,WEEKDAY,15,TRAIN,NE14,21417,21928
2021-08,WEEKDAY,17,TRAIN,NE1/CC29,37986,24926
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,19074,13846
2021-08,WEEKDAY,9,TRAIN,EW24/NS1,22774,51132
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,8571,17569
2021-08,WEEKDAY,11,TRAIN,DT18,4385,7035
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,DT18,765,1683
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,DT21,1390,1511
2021-08,WEEKDAY,14,TRAIN,DT21,2420,2782
2021-08,WEEKDAY,6,TRAIN,NS17/CC15,19452,11992
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,2758,1043
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,DT22,2557,3360
2021-08,WEEKDAY,18,TRAIN,DT22,6919,8843
2021-08,WEEKDAY,21,TRAIN,CC22/EW21,11842,6041
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,CC22/EW21,3574,2578
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,NS8,1040,2833
2021-08,WEEKDAY,23,TRAIN,NS8,2135,6209
2021-08,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,58
2021-08,WEEKDAY,0,TRAIN,EW33,4,100
2021-08,WEEKDAY,13,TRAIN,NS16,33285,30157
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,NS16,15582,15613
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,SW4,347,448
2021-08,WEEKDAY,15,TRAIN,SW4,687,1475
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,DT6,2271,1368
2021-08,WEEKDAY,12,TRAIN,DT6,4885,3189
2021-08,WEEKDAY,17,TRAIN,BP8,2915,2450
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,BP8,631,571
2021-08,WEEKDAY,5,TRAIN,NE13,3240,469
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,NE13,385,102
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,EW9,5757,8462
2021-08,WEEKDAY,19,TRAIN,EW9,14317,28044
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2,247,496
2021-08,WEEKDAY,9,TRAIN,NS27/CE2,548,3854
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,TE1,641,344
2021-08,WEEKDAY,17,TRAIN,TE1,6126,459
2021-08,WEEKDAY,11,TRAIN,DT30,4035,2139
2021-08,WEEKENDS/HOLIDAY,11,TRAIN,DT30,2518,1308
2021-08,WEEKDAY,5,TRAIN,NS8,11851,2040
2021-08,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2486,369
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,EW9,6392,6078
2021-08,WEEKDAY,14,TRAIN,EW9,13296,9655
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,DT34,933,736
2021-08,WEEKDAY,8,TRAIN,DT34,4138,4958
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,TE4,721,584
2021-08,WEEKDAY,15,TRAIN,TE4,294,309
2021-08,WEEKDAY,23,TRAIN,NE12/CC13,2065,6059
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,1066,2701
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6278,1600
2021-08,WEEKDAY,6,TRAIN,NS3,38863,7775
2021-08,WEEKDAY,20,TRAIN,CG2,6121,3369
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,CG2,3400,1501
2021-08,WEEKDAY,7,TRAIN,CC2,636,2531
2021-08,WEEKENDS/HOLIDAY,7,TRAIN,CC2,183,531
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,12244,26146
2021-08,WEEKDAY,10,TRAIN,EW8/CC9,16453,31753
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,NS28,536,1696
2021-08,WEEKDAY,12,TRAIN,NS28,660,1065
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,SE4,31,380
2021-08,WEEKDAY,23,TRAIN,SE4,67,1032
2021-08,WEEKDAY,13,TRAIN,EW20,9788,8571
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,EW20,4756,4055
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,BP11,902,1319
2021-08,WEEKDAY,18,TRAIN,BP11,3085,8180
2021-08,WEEKENDS/HOLIDAY,13,TRAIN,NS15,4817,3975
2021-08,WEEKDAY,13,TRAIN,NS15,20103,15857
2021-08,WEEKDAY,6,TRAIN,EW19,14518,6890
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,EW19,1828,1131
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,CC14,757,1158
2021-08,WEEKDAY,22,TRAIN,CC14,2609,2796
2021-08,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1156,1903
2021-08,WEEKDAY,20,TRAIN,CC16,4262,5375
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,CC16,1695,3036
2021-08,WEEKDAY,8,TRAIN,CC16,9657,22714
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,NS5,5887,10885
2021-08,WEEKDAY,19,TRAIN,NS5,16139,48371
2021-08,WEEKDAY,21,TRAIN,NS23,30110,4141
2021-08,WEEKENDS/HOLIDAY,21,TRAIN,NS23,13284,2149
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,6862,3170
2021-08,WEEKDAY,6,TRAIN,EW2/DT32,45063,20307
2021-08,WEEKDAY,22,TRAIN,NS2,6834,14021
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,NS2,3163,6028
2021-08,WEEKDAY,9,TRAIN,NS11,36624,17417
2021-08,WEEKENDS/HOLIDAY,9,TRAIN,NS11,14837,6996
2021-08,WEEKENDS/HOLIDAY,14,TRAIN,DT31,2160,2142
2021-08,WEEKDAY,14,TRAIN,DT31,4045,4785
2021-08,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,4935,7056
2021-08,WEEKDAY,22,TRAIN,NE17/PTC,9708,15816
2021-08,WEEKDAY,6,TRAIN,TE8,123,83
2021-08,WEEKENDS/HOLIDAY,6,TRAIN,TE8,45,105
2021-08,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,9706,12252
2021-08,WEEKDAY,12,TRAIN,NE7/DT12,18474,18905
2021-08,WEEKDAY,8,TRAIN,PE4,2053,699
2021-08,WEEKENDS/HOLIDAY,8,TRAIN,PE4,468,244
2021-08,WEEKDAY,15,TRAIN,DT34,2477,2446
2021-08,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1078,878
2021-08,WEEKDAY,23,TRAIN,TE1,14,51
2021-08,WEEKENDS/HOLIDAY,23,TRAIN,TE1,13,16
2021-08,WEEKDAY,10,TRAIN,TE6,279,155
2021-08,WEEKENDS/HOLIDAY,10,TRAIN,TE6,946,579
2021-08,WEEKDAY,17,TRAIN,BP7,895,1964
2021-08,WEEKENDS/HOLIDAY,17,TRAIN,BP7,229,434
2021-08,WEEKENDS/HOLIDAY,19,TRAIN,DT21,1849,786
2021-08,WEEKDAY,19,TRAIN,DT21,6093,2783
2021-08,WEEKENDS/HOLIDAY,18,TRAIN,PE6,2063,2332
2021-08,WEEKDAY,18,TRAIN,PE6,5495,9805
